"lon","lat","no2","campaign","code"
2.674621,51.11311,20.7,"facade","224967"
4.463588,51.22784,27,"facade","224976"
4.360335,51.18161,30.9,"facade","224982"
4.577564,51.37667,18,"facade","224988"
4.899803,51.31519,18.5,"facade","224997"
3.11307,50.79781,37.7,"facade","225006"
2.941159,51.24019,22,"facade","225012"
4.416224,51.19819,33.4,"facade","225027"
3.938264,50.79236,16.7,"facade","225030"
3.251189,51.21083,23.5,"facade","225036"
3.096479,51.08373,21,"facade","225048"
4.518912,51.26631,17.9,"facade","225054"
5.454728,51.23298,15.9,"facade","225057"
5.125134,50.77977,17,"facade","225072"
3.764552,51.0083,22.3,"facade","225090"
3.91394,50.75699,17.4,"facade","225105"
4.457506,51.15083,24.8,"facade","225114"
4.948426,51.09752,18.2,"facade","225120"
4.60541753081224,51.0055580315416,17.7,"facade","225126"
2.893679,51.21689,24.6,"facade","225129"
4.512544,51.00949,23.8,"facade","225135"
4.319185,50.9417,23.2,"facade","225138"
4.519786,51.26732,17.5,"facade","225141"
4.425913,51.22154,40.9,"facade","225144"
5.601137,51.13773,23.3,"facade","225150"
4.954946,50.87473,18.4,"facade","225153"
3.95396899866511,51.1496108476115,17.3,"facade","225171"
2.773773,50.8122,15.9,"facade","225174"
4.859243,51.35508,17.9,"facade","225177"
4.412602,51.19653,30.3,"facade","225192"
5.560194,50.79285,20.2,"facade","225204"
4.48758,51.29948,25.1,"facade","225222"
4.45602481617337,51.2559569155742,25.2,"facade","225225"
5.468463,50.7806,22.6,"facade","225234"
4.659209,50.83486,16.7,"facade","225240"
4.335612,50.73483,18.4,"facade","225249"
4.431915,51.17765,29.5,"facade","225252"
4.249973,50.99998,18.1,"facade","225264"
4.332276,51.36371,19.1,"facade","225267"
4.475367,51.13389,22.4,"facade","225270"
4.339944,51.21814,28.1,"facade","225273"
3.793645,51.06199,19.6,"facade","225282"
3.757511,51.25133,21.2,"facade","225291"
5.454182,50.92396,17.5,"facade","225294"
3.704598,51.05451,41.1,"facade","225297"
3.031171,51.268,24.8,"facade","225303"
3.213396,50.78605,24.4,"facade","225306"
5.077779,50.9893,15.6,"facade","225312"
4.721798,50.95507,23.3,"facade","225318"
4.565361,50.94099,21.3,"facade","225324"
5.472106,50.96092,19.3,"facade","225327"
3.939655,50.93762,22.6,"facade","225330"
4.18286,50.97397,23.8,"facade","225333"
3.11616194403763,50.9353481041262,18.2,"facade","225351"
5.229424,51.04684,17.5,"facade","225360"
3.267313,50.81387,23.7,"facade","225363"
5.110223,50.99737,14.7,"facade","225372"
3.99399987265976,51.2259462264017,16.7,"facade","225375"
3.724989,51.06502,24.9,"facade","225387"
2.666529,51.06264,23.4,"facade","225396"
4.899755,50.96328,20.5,"facade","225399"
4.819155,51.03783,16.7,"facade","225402"
4.011587,51.05651,24.4,"facade","225405"
4.287275,51.13022,24.1,"facade","225414"
2.982397,50.87735,17.7,"facade","225420"
4.75151,50.95689,17,"facade","225432"
4.383167,51.21871,30.8,"facade","225438"
4.397869,51.20591,42.2,"facade","225450"
4.123185,50.94665,18.1,"facade","225453"
4.509978,51.22898,24.4,"facade","225459"
4.66617,50.84253,16.9,"facade","225462"
5.44477,50.77494,16,"facade","225480"
4.427768,51.17533,29.2,"facade","225486"
4.71064,51.0988,20.9,"facade","225495"
3.116364,50.95577,21,"facade","225504"
4.701616,50.88407,28,"facade","225510"
4.422244,51.30679,17,"facade","225513"
4.724363,50.86525,19.5,"facade","225516"
4.941382,51.09846,18.5,"facade","225537"
4.077403,51.13199,24.5,"facade","225546"
4.42194,51.28216,25.7,"facade","225555"
5.356856,50.99957,18,"facade","225558"
2.880438,50.84082,17.9,"facade","225561"
3.273179,50.81915,26.8,"facade","225567"
4.206795,51.32167,24,"facade","225570"
4.325287,50.93794,28.5,"facade","225594"
4.275196,51.2299,24.2,"facade","225600"
3.259869,50.94188,17.5,"facade","225603"
3.183165,50.8731,28.7,"facade","225624"
4.097993,50.94581,18.1,"facade","225630"
4.946199,50.7619,15.5,"facade","225639"
4.502181,51.39953,20.2,"facade","225642"
4.522489,50.90242,27.6,"facade","225651"
4.698392,50.87755,26,"facade","225663"
4.180114,51.18816,28,"facade","225675"
5.482102,51.26128,14.5,"facade","225678"
3.999093,50.96422,27.6,"facade","225681"
3.63431009353342,51.1006189031475,21.7,"facade","225684"
4.490611,51.08927,21.4,"facade","225687"
3.694122,51.08548,20.5,"facade","225690"
4.394701,51.17102,45.5,"facade","225699"
3.304095,50.91687,20.3,"facade","225720"
4.411075,51.23367,29.9,"facade","225723"
4.49779872599016,51.1374960899753,20.9,"facade","225738"
4.795882,51.43169,16.9,"facade","225747"
4.669393,51.05758,30.8,"facade","225756"
4.619908,50.97858,16.3,"facade","225762"
4.751396,50.86725,12.7,"facade","225765"
3.824492,50.89655,20.5,"facade","225768"
4.419849,51.2268,31.3,"facade","225780"
4.402345,51.22218,34.8,"facade","225792"
2.959584,51.15839,20.1,"facade","225804"
3.698046,50.95632,17,"facade","225810"
4.519693,51.23562,20.5,"facade","225813"
3.119263,50.93997,21.5,"facade","225816"
4.280326,51.04705,18.9,"facade","225819"
4.74809311335433,50.89325246015,15.5,"facade","225822"
3.619201,51.10456,19.4,"facade","225828"
4.45278071133797,51.1779111564609,25.8,"facade","225831"
4.589369,50.90826,16.1,"facade","225849"
4.42542,51.20129,32.7,"facade","225861"
4.59792,50.80219,16.4,"facade","225864"
5.428034,50.82923,13.5,"facade","225870"
4.155243,51.16707,34.3,"facade","225879"
4.20684,51.00696,24.5,"facade","225891"
4.919987,51.11365,18.6,"facade","225894"
2.864626,50.94765,18,"facade","225903"
3.174439,50.88018,19.7,"facade","225924"
3.718325,51.05099,29,"facade","225945"
3.547085,51.15967,17.3,"facade","225954"
3.935805,50.79176,17.9,"facade","225969"
4.08573,51.03201,21.6,"facade","225972"
4.151024,50.8884,19.9,"facade","225984"
4.42358,50.92772,38.3,"facade","225999"
3.1294,50.94961,30.7,"facade","226005"
5.332165,50.93641,23,"facade","226017"
4.699332,50.92555,21.9,"facade","226059"
5.287236,51.03565,31.1,"facade","226062"
4.10971,50.90901,36.5,"facade","226071"
4.942096,50.80723,23.9,"facade","226080"
3.122216,50.94719,30.9,"facade","226083"
4.549964,51.25764,19.7,"facade","226101"
3.738081,51.05109,30.4,"facade","226104"
4.525336,51.08074,21.7,"facade","226122"
4.477346,51.22384,26.3,"facade","226128"
4.082609,51.03203,30,"facade","226173"
4.494398,51.1914,22.7,"facade","226179"
3.636191,51.016,20.6,"facade","226203"
3.187556,50.79675,27.7,"facade","226209"
3.209352,51.20833,25.9,"facade","226224"
5.166157,51.04924,21,"facade","226230"
4.505331,50.82342,26.9,"facade","226233"
4.285208,50.87924,38.6,"facade","226236"
5.020567,51.05883,14.8,"facade","226242"
4.665816,50.87306,22.7,"facade","226251"
4.687003,50.91852,20.9,"facade","226254"
3.680685,51.01844,25,"facade","226260"
4.122302,50.82769,17.8,"facade","226269"
5.297884,50.94184,23.3,"facade","226275"
4.263851,50.86556,32.5,"facade","226278"
5.119448,50.90736,14.2,"facade","226290"
3.725629,51.05743,29.2,"facade","226293"
4.189827,50.90737,19.2,"facade","226296"
3.411818,50.8355,17.4,"facade","226302"
3.873279,50.76877,37.9,"facade","226305"
3.978003,50.96575,28.9,"facade","226317"
4.472676,50.89222,31.5,"facade","226323"
3.679872,50.99974,20.3,"facade","226332"
4.232422,50.73512,24,"facade","226344"
4.585418,51.21333,19.1,"facade","226350"
5.287856,51.06162,17,"facade","226371"
5.439709,51.18068,20.5,"facade","226374"
4.821889,51.20152,20.4,"facade","226386"
3.889766,50.84064,17.6,"facade","226422"
4.781593,51.29789,20.9,"facade","226428"
5.254183,50.94729,29,"facade","226440"
3.100453,51.26208,24.4,"facade","226467"
3.731588,51.05315,40.2,"facade","226476"
4.879848,51.32078,22.2,"facade","226479"
5.177086,50.79167,18.1,"facade","226500"
4.578409,51.04614,19.6,"facade","226512"
3.12313814248378,50.7996593161971,26.4,"facade","226524"
5.514689,51.01143,20.5,"facade","226527"
4.373543,51.0944,25.7,"facade","226542"
5.272498,50.87033,18.2,"facade","226569"
4.233856,50.81818,21.3,"facade","226575"
4.496488,51.21848,41.3,"facade","226578"
4.478139,51.21909,27.6,"facade","226581"
3.880974,51.05119,23.6,"facade","226614"
4.595116,51.01492,17.2,"facade","226632"
3.341877,50.80113,19.9,"facade","226650"
3.256824,51.21113,19.4,"facade","226656"
5.657575,50.89215,26,"facade","226665"
3.668429,51.07097,14.9,"facade","226671"
5.380427,51.23891,16.1,"facade","226680"
4.385475,51.15296,30,"facade","226683"
4.421108,51.28338,27.4,"facade","226716"
4.401878,51.22151,38.8,"facade","226719"
4.741285,51.19342,20.1,"facade","226725"
3.473896,50.83925,30,"facade","226728"
4.43159,51.21944,35.5,"facade","226749"
4.579074,51.15315,21.9,"facade","226758"
3.980093,50.98033,22.3,"facade","226782"
3.489578,50.95818,28.3,"facade","226806"
4.071267,50.91596,26.3,"facade","226812"
3.187343,50.79284,25.5,"facade","226815"
3.750115,50.96166,24.8,"facade","226827"
4.492552,51.4708,18.1,"facade","226830"
4.518703,50.96367,18.2,"facade","226836"
4.222741,51.12989,19.7,"facade","226842"
2.924724,50.83703,15.9,"facade","226860"
4.461678,51.22783,26.5,"facade","226878"
3.150754,51.1933,21.3,"facade","226881"
4.06465,51.21967,30.8,"facade","226887"
4.452851,51.30815,17.9,"facade","226899"
4.416165,51.01809,22.4,"facade","226908"
5.541662,51.23544,17.3,"facade","226911"
4.503076,51.31443,19.5,"facade","226926"
4.418666,51.22269,36.7,"facade","226929"
4.328178,51.1972,44.5,"facade","226962"
3.695683,51.06237,29.1,"facade","226965"
5.072419,50.77033,17.3,"facade","226974"
4.730763,50.83137,18.3,"facade","226980"
4.725856,51.10258,18,"facade","226983"
4.446993,51.18075,33.4,"facade","226992"
3.16869654300771,50.9298086373647,25.4,"facade","226998"
3.241602,51.21521,22.4,"facade","227004"
2.973852,50.85034,17.7,"facade","227007"
4.802055,51.39846,20.6,"facade","227010"
3.661376,51.07298,25.7,"facade","227016"
5.683356,50.9961,15.1,"facade","227028"
3.639009,51.10274,20.8,"facade","227031"
3.678845,51.02649,23.9,"facade","227034"
4.892427,51.31062,21.7,"facade","227040"
4.34648468033291,50.9125036465804,35.6,"facade","227043"
4.830759,50.84282,24.2,"facade","227046"
5.19313081855439,51.1158797180774,16.2,"facade","227076"
3.32263,51.20324,17.7,"facade","227079"
5.12481,50.82302,15.6,"facade","227088"
4.941641,51.0143,14.6,"facade","227094"
3.99147,50.82153,14.6,"facade","227127"
4.871812,50.91826,14.5,"facade","227130"
5.380134,51.04165,18,"facade","227136"
4.788541,50.8453,17.1,"facade","227145"
4.206256,51.01304,19.5,"facade","227151"
5.484673,51.25143,15.9,"facade","227154"
3.76263,51.07163,24.7,"facade","227181"
4.490776,51.25629,25,"facade","227187"
4.708166,50.87892,28,"facade","227229"
3.652842,51.08495,21.7,"facade","227232"
3.056801,50.786,18.2,"facade","227238"
4.914817,51.02899,18.4,"facade","227247"
3.728742,51.06263,30.1,"facade","227256"
3.207391,51.22252,31,"facade","227268"
3.701795,51.07588,24.5,"facade","227280"
3.579146,50.86237,17.1,"facade","227289"
4.506154,50.81975,22.6,"facade","227292"
4.416712,51.19326,37.3,"facade","227295"
3.65956,51.25264,20.8,"facade","227298"
4.451593,51.24716,34.2,"facade","227301"
5.670628,50.91231,15.6,"facade","227304"
4.812471,51.21017,18.9,"facade","227310"
3.623481,51.10408,20.4,"facade","227319"
4.413313,51.10422,24.4,"facade","227328"
5.543254,50.98345,17.5,"facade","227331"
5.429784,51.22993,24,"facade","227334"
4.506041,50.91707,25.3,"facade","227343"
4.419136,51.19768,37.3,"facade","227346"
3.531889,50.98873,17.5,"facade","227355"
4.435026,51.20421,40.1,"facade","227358"
4.632009,51.01454,18.2,"facade","227361"
4.443756,51.20204,32.7,"facade","227391"
4.966227,51.31913,26,"facade","227397"
4.43058776536939,51.2029198657269,34.1,"facade","227400"
4.337893,50.90457,28.3,"facade","227403"
5.717459,50.94108,18.9,"facade","227406"
3.226764,50.77773,19.4,"facade","227415"
4.636661,51.23916,17.9,"facade","227424"
5.44770626097473,50.8307501484381,14.2,"facade","227433"
5.362368,50.98722,19.6,"facade","227442"
4.73020946725974,50.8923811536823,24.4,"facade","227469"
4.5896,50.88511,17.4,"facade","227472"
3.979963,50.87981,13.1,"facade","227478"
4.45852555122277,51.1687375954981,27.2,"facade","227487"
3.908689,50.78541,16.2,"facade","227493"
4.354311,51.1813,28.1,"facade","227496"
3.93916,50.95559,19.8,"facade","227499"
4.303942,50.90636,26,"facade","227511"
5.456674,51.13506,17.4,"facade","227517"
4.20958977154863,50.8340015707753,17.7,"facade","227526"
5.217766,50.80374,16.7,"facade","227529"
4.439268,51.29428,21.7,"facade","227535"
3.545025,50.99946,19.2,"facade","227538"
3.807364,51.05728,29.3,"facade","227541"
3.023437,50.97264,19.6,"facade","227550"
3.739667,51.03845,29.9,"facade","227559"
4.788609,51.38972,16.9,"facade","227562"
3.23534,51.19906,27,"facade","227568"
3.929341,51.00689,19.7,"facade","227574"
3.826176,51.0212,22.9,"facade","227577"
4.567556,50.90393,23.1,"facade","227592"
3.714736,50.95394,18.1,"facade","227616"
4.050082,51.10793,24.4,"facade","227622"
5.445701,50.85501,15.3,"facade","227640"
5.094905,51.32924,27.1,"facade","227655"
4.420559,51.04857,22.2,"facade","227661"
3.744548,51.17879,28.4,"facade","227673"
4.692455,50.97205,20,"facade","227679"
5.33374,50.92822,37.2,"facade","227682"
3.937226,50.95491,20.1,"facade","227688"
4.838641,51.07299,18.3,"facade","227718"
4.556845,51.12756,30.9,"facade","227727"
2.62538982997559,50.9163453582343,17.4,"facade","227742"
4.312416,50.92704,17.3,"facade","227760"
3.690208,51.0348,28.2,"facade","227763"
5.315892,51.24,17.6,"facade","227778"
3.434819,50.87846,21.8,"facade","227781"
4.087124,51.03539,19,"facade","227784"
5.015691,51.41325,32.1,"facade","227787"
4.432212,51.18731,29,"facade","227790"
3.747219,50.9893,32.5,"facade","227796"
5.333352,50.9316,42.8,"facade","227814"
3.17242087965912,50.7901276225755,18.4,"facade","227823"
4.021075,50.96302,23.8,"facade","227826"
4.488962,51.19472,37.9,"facade","227835"
3.140878,50.93895,24.4,"facade","227838"
4.869345,51.26251,16.9,"facade","227847"
4.095666,51.05972,17,"facade","227859"
3.637945,50.75766,13.4,"facade","227865"
5.203921,50.83017,37.7,"facade","227871"
4.545548,50.82414,15.9,"facade","227874"
3.73615182632898,51.0427497309154,32.3,"facade","227877"
4.537244,50.89181,19,"facade","227880"
3.91764,51.00797,16.2,"facade","227901"
3.019604,51.09525,26.1,"facade","227913"
4.099458,51.01957,18.3,"facade","227925"
3.673453,51.13503,20.8,"facade","227928"
4.234671,51.21114,24.2,"facade","227934"
4.41425053589789,51.031651349596,24.3,"facade","227940"
4.177724,50.95445,20.7,"facade","227955"
4.382441,51.14113,27.3,"facade","227958"
4.716277,51.25497,15.8,"facade","227970"
4.447091,51.18797,26.2,"facade","227982"
4.384395,50.91949,21.7,"facade","227991"
3.762589,51.02712,26.8,"facade","227994"
4.573931,51.15047,21.2,"facade","227997"
4.619648,50.81875,17.2,"facade","228006"
4.473578,51.04947,22.8,"facade","228012"
4.479451,51.30107,21.1,"facade","228018"
4.372795,51.09707,25.6,"facade","228021"
3.829769,51.09243,21.6,"facade","228030"
4.476063,50.98396,26.3,"facade","228033"
4.515901,50.96832,19.5,"facade","228039"
4.868891,51.18191,16.2,"facade","228054"
4.200326,50.9494,15.1,"facade","228057"
4.402649,51.35352,16.7,"facade","228063"
4.652573,51.0287,15,"facade","228066"
4.212895,50.85483,17.6,"facade","228102"
4.007356,51.06837,22.8,"facade","228108"
5.78233177952106,51.0972182722982,24.9,"facade","228114"
4.459722,51.46024,18.2,"facade","228117"
4.04538013094432,51.2016095537214,20.2,"facade","228120"
5.266604,50.9255,17.7,"facade","228123"
4.85213809061973,50.8940120342831,14.5,"facade","228126"
4.259942,50.71338,21.6,"facade","228141"
3.310927,51.21716,17.7,"facade","228147"
3.717004,51.03893,28.6,"facade","228153"
4.269955,50.85136,25.4,"facade","228162"
4.498134,51.09856,22,"facade","228165"
4.776228,51.20043,18,"facade","228177"
4.245006,51.20857,29.4,"facade","228204"
4.627413,50.90684,15.3,"facade","228207"
3.638673,51.06247,20,"facade","228213"
4.476754,51.30147,18.3,"facade","228219"
4.195673,50.93972,17.9,"facade","228225"
5.076634,50.74136,16.3,"facade","228228"
4.466419,50.94897,19,"facade","228240"
4.563989,51.2568,15.4,"facade","228261"
4.088611,50.87712,23.9,"facade","228270"
3.27673432439336,50.7745261378776,20.1,"facade","228279"
4.19617,51.10345,17.8,"facade","228282"
4.415412,51.2271,41.2,"facade","228288"
4.189655,50.80061,15.1,"facade","228291"
3.863853,50.7942,18.1,"facade","228306"
3.954938,51.10136,20.9,"facade","228309"
3.490832,50.76383,14.5,"facade","228327"
5.510594,50.95312,21.7,"facade","228330"
4.433377,51.17409,26.7,"facade","228333"
5.305947,51.23141,21.1,"facade","228336"
4.523601,51.27924,24.5,"facade","228339"
3.439138,50.97902,20.8,"facade","228351"
4.197761,50.96618,24.8,"facade","228354"
2.878053,51.07504,19,"facade","228357"
3.88873671505743,51.0007216547901,22.3,"facade","228381"
4.191629,50.9683,22.4,"facade","228384"
3.801118,51.03998,22.6,"facade","228402"
3.234205,50.80785,24.3,"facade","228408"
3.133457,50.93955,20.2,"facade","228426"
5.57562078651325,50.8765901609617,20.8,"facade","228441"
3.617081,50.91135,23.6,"facade","228444"
5.425154,51.24527,16.1,"facade","228447"
3.183214,51.29604,24.2,"facade","228450"
4.36283,51.11218,23.8,"facade","228453"
4.061735,51.14599,20.1,"facade","228462"
3.405978,50.94435,18.9,"facade","228471"
3.936879,51.17388,26.1,"facade","228480"
4.300656,51.03747,20.9,"facade","228483"
4.23912,51.07809,18.2,"facade","228495"
5.500876,50.98533,25.7,"facade","228501"
5.332933,50.78321,18.4,"facade","228507"
3.302946,50.80797,19.2,"facade","228525"
4.409363,50.92362,35.7,"facade","228528"
5.425734,50.86337,14.7,"facade","228546"
4.605239,50.94607,18.2,"facade","228564"
4.011287,51.08786,23,"facade","228573"
3.436408,51.20437,26.7,"facade","228579"
3.063318,50.8929,35.3,"facade","228585"
3.229435,51.04944,16.5,"facade","228594"
4.04062,50.82726,16.7,"facade","228600"
3.861322,51.17195,26.7,"facade","228609"
4.491836,51.32794,16.6,"facade","228612"
4.15687702158709,50.8546196103928,22.8,"facade","228618"
3.801255,50.9966,26.2,"facade","228627"
4.154697,51.17127,24.8,"facade","228633"
4.692012,50.86111,21.8,"facade","228639"
5.109181,51.24656,20.4,"facade","228642"
4.483872,51.04545,22.7,"facade","228648"
3.237232,50.80418,19.2,"facade","228660"
4.695091,50.92722,19.7,"facade","228666"
4.52442,51.17306,24.4,"facade","228669"
3.459762,51.08245,18.4,"facade","228687"
4.340291,51.09943,28.9,"facade","228705"
3.699513,51.05759,24.9,"facade","228708"
4.24081061401883,50.8708455711692,21.7,"facade","228723"
4.514707,51.10368,25.8,"facade","228729"
4.487582,51.37256,17,"facade","228732"
3.154167,51.13031,21.1,"facade","228744"
3.773956,50.79316,18.9,"facade","228753"
4.971037,51.33664,22.8,"facade","228759"
3.58353,51.05727,19.9,"facade","228768"
4.734598,50.86661,24.7,"facade","228786"
4.256864,50.86906,21.1,"facade","228798"
3.988356,50.96491,25.6,"facade","228801"
3.67162786092851,50.9290358737224,20.6,"facade","228804"
5.211071,51.02921,19.3,"facade","228807"
3.135578,51.0484,22.3,"facade","228810"
3.816201,50.85755,18.6,"facade","228816"
4.265713,50.84694,26.1,"facade","228819"
4.83263,51.17807,27.7,"facade","228822"
4.613048,51.25259,20.6,"facade","228825"
4.478348,51.38161,19.5,"facade","228831"
